state,state_abbreviation,county,fips,party,candidate,MAX(votes),fraction_votes,county_state
Tennessee,TN,Cannon,47015,Democrat,Hillary_Clinton,439,0.645,Cannon_TN
Tennessee,TN,Cheatham,47021,Democrat,Hillary_Clinton,1065,0.562,Cheatham_TN
Tennessee,TN,Cocke,47029,Democrat,Hillary_Clinton,463,0.556,Cocke_TN
Tennessee,TN,Coffee,47031,Democrat,Hillary_Clinton,1503,0.625,Coffee_TN
Tennessee,TN,Crockett,47033,Democrat,Hillary_Clinton,424,0.785,Crockett_TN
Tennessee,TN,Davidson,47037,Democrat,Hillary_Clinton,43691,0.653,Davidson_TN
Tennessee,TN,Dickson,47043,Democrat,Hillary_Clinton,1497,0.671,Dickson_TN
Tennessee,TN,Dyer,47045,Democrat,Hillary_Clinton,822,0.715,Dyer_TN
Tennessee,TN,Fentress,47049,Democrat,Hillary_Clinton,352,0.632,Fentress_TN
Tennessee,TN,Gibson,47053,Democrat,Hillary_Clinton,1549,0.768,Gibson_TN
Tennessee,TN,Giles,47055,Democrat,Hillary_Clinton,915,0.732,Giles_TN
Tennessee,TN,Grainger,47057,Democrat,Hillary_Clinton,283,0.611,Grainger_TN
Tennessee,TN,Hamblen,47063,Democrat,Hillary_Clinton,951,0.565,Hamblen_TN
Tennessee,TN,Hardeman,47069,Democrat,Hillary_Clinton,1721,0.877,Hardeman_TN
Tennessee,TN,Hawkins,47073,Democrat,Hillary_Clinton,906,0.587,Hawkins_TN
Tennessee,TN,Hickman,47081,Democrat,Hillary_Clinton,543,0.609,Hickman_TN
Tennessee,TN,Knox,47093,Democrat,Hillary_Clinton,13137,0.51,Knox_TN
Tennessee,TN,Loudon,47105,Democrat,Hillary_Clinton,1026,0.605,Loudon_TN
Tennessee,TN,Maury,47119,Democrat,Hillary_Clinton,2366,0.636,Maury_TN
Tennessee,TN,McMinn,47107,Democrat,Hillary_Clinton,1027,0.608,McMinn_TN
Tennessee,TN,McNairy,47109,Democrat,Hillary_Clinton,719,0.745,McNairy_TN
Tennessee,TN,Obion,47131,Democrat,Hillary_Clinton,760,0.653,Obion_TN
Tennessee,TN,Overton,47133,Democrat,Hillary_Clinton,885,0.591,Overton_TN
Tennessee,TN,Pickett,47137,Democrat,Hillary_Clinton,214,0.756,Pickett_TN
Tennessee,TN,Rhea,47143,Democrat,Hillary_Clinton,503,0.576,Rhea_TN
Tennessee,TN,Roane,47145,Democrat,Hillary_Clinton,1454,0.601,Roane_TN
Tennessee,TN,Robertson,47147,Democrat,Hillary_Clinton,1918,0.685,Robertson_TN
Tennessee,TN,Rutherford,47149,Democrat,Hillary_Clinton,8243,0.572,Rutherford_TN
Tennessee,TN,Sequatchie,47153,Democrat,Hillary_Clinton,273,0.561,Sequatchie_TN
Tennessee,TN,Sevier,47155,Democrat,Hillary_Clinton,1259,0.494,Sevier_TN
Tennessee,TN,Shelby,47157,Democrat,Hillary_Clinton,66465,0.801,Shelby_TN
Tennessee,TN,Stewart,47161,Democrat,Hillary_Clinton,527,0.66,Stewart_TN
Tennessee,TN,Sumner,47165,Democrat,Hillary_Clinton,4225,0.643,Sumner_TN
Tennessee,TN,Tipton,47167,Democrat,Hillary_Clinton,1454,0.711,Tipton_TN
Tennessee,TN,Trousdale,47169,Democrat,Hillary_Clinton,321,0.725,Trousdale_TN
Tennessee,TN,Unicoi,47171,Democrat,Bernie_Sanders,272,0.513,Unicoi_TN
Tennessee,TN,Weakley,47183,Democrat,Hillary_Clinton,860,0.632,Weakley_TN
Texas,TX,Andrews,48003,Democrat,Hillary_Clinton,76,0.661,Andrews_TX
Texas,TX,Angelina,48005,Democrat,Hillary_Clinton,1950,0.737,Angelina_TX
Texas,TX,Aransas,48007,Democrat,Hillary_Clinton,488,0.63,Aransas_TX
Texas,TX,Archer,48009,Democrat,Hillary_Clinton,99,0.589,Archer_TX
Texas,TX,Armstrong,48011,Democrat,Bernie_Sanders,4,0.8,Armstrong_TX
Texas,TX,Atascosa,48013,Democrat,Hillary_Clinton,1355,0.717,Atascosa_TX
Texas,TX,Austin,48015,Democrat,Hillary_Clinton,492,0.734,Austin_TX
Texas,TX,Bailey,48017,Democrat,Hillary_Clinton,84,0.712,Bailey_TX
Texas,TX,Bandera,48019,Democrat,Hillary_Clinton,378,0.555,Bandera_TX
Texas,TX,Bastrop,48021,Democrat,Hillary_Clinton,2894,0.591,Bastrop_TX
Texas,TX,Baylor,48023,Democrat,Hillary_Clinton,46,0.613,Baylor_TX
Texas,TX,Bee,48025,Democrat,Hillary_Clinton,1132,0.751,Bee_TX
Texas,TX,Bell,48027,Democrat,Hillary_Clinton,7416,0.699,Bell_TX
Texas,TX,Bexar,48029,Democrat,Hillary_Clinton,76502,0.668,Bexar_TX
Texas,TX,Blanco,48031,Democrat,Hillary_Clinton,229,0.547,Blanco_TX
Texas,TX,Borden,48033,Democrat,Hillary_Clinton,4,0.8,Borden_TX
Texas,TX,Bosque,48035,Democrat,Hillary_Clinton,353,0.626,Bosque_TX
Texas,TX,Bowie,48037,Democrat,Hillary_Clinton,2436,0.761,Bowie_TX
Texas,TX,Brazoria,48039,Democrat,Hillary_Clinton,8996,0.696,Brazoria_TX
Texas,TX,Brazos,48041,Democrat,Bernie_Sanders,3580,0.494,Brazos_TX
Texas,TX,Brewster,48043,Democrat,Bernie_Sanders,771,0.481,Brewster_TX
Texas,TX,Briscoe,48045,Democrat,Hillary_Clinton,16,0.571,Briscoe_TX
Texas,TX,Brooks,48047,Democrat,Hillary_Clinton,1603,0.744,Brooks_TX
Texas,TX,Burleson,48051,Democrat,Hillary_Clinton,469,0.74,Burleson_TX
Texas,TX,Burnet,48053,Democrat,Hillary_Clinton,871,0.594,Burnet_TX
Texas,TX,Callahan,48059,Democrat,Bernie_Sanders,104,0.533,Callahan_TX
Texas,TX,Cameron,48061,Democrat,Hillary_Clinton,20326,0.682,Cameron_TX
Texas,TX,Camp,48063,Democrat,Hillary_Clinton,484,0.766,Camp_TX
Texas,TX,Carson,48065,Democrat,Hillary_Clinton,50,0.625,Carson_TX
Texas,TX,Castro,48069,Democrat,Hillary_Clinton,127,0.738,Castro_TX
Texas,TX,Childress,48075,Democrat,Hillary_Clinton,54,0.587,Childress_TX
Texas,TX,Cochran,48079,Democrat,Hillary_Clinton,4,0.5,Cochran_TX
Texas,TX,Coke,48081,Democrat,Hillary_Clinton,25,0.481,Coke_TX
Texas,TX,Coleman,48083,Democrat,Hillary_Clinton,75,0.6,Coleman_TX
Texas,TX,Collin,48085,Democrat,Hillary_Clinton,23591,0.592,Collin_TX
Texas,TX,Collingsworth,48087,Democrat,Hillary_Clinton,36,0.59,Collingsworth_TX
Texas,TX,Colorado,48089,Democrat,Hillary_Clinton,474,0.748,Colorado_TX
Texas,TX,Comal,48091,Democrat,Hillary_Clinton,3109,0.6,Comal_TX
Texas,TX,Concho,48095,Democrat,Hillary_Clinton,27,0.692,Concho_TX
Texas,TX,Cooke,48097,Democrat,Hillary_Clinton,449,0.564,Cooke_TX
Texas,TX,Coryell,48099,Democrat,Hillary_Clinton,1010,0.627,Coryell_TX
Texas,TX,Cottle,48101,Democrat,Hillary_Clinton,26,0.565,Cottle_TX
Texas,TX,Crane,48103,Democrat,Hillary_Clinton,62,0.66,Crane_TX
Texas,TX,Crosby,48107,Democrat,Hillary_Clinton,131,0.582,Crosby_TX
Texas,TX,Culberson,48109,Democrat,Hillary_Clinton,355,0.62,Culberson_TX
Texas,TX,Dallam,48111,Democrat,Hillary_Clinton,24,0.615,Dallam_TX
Texas,TX,Dallas,48113,Democrat,Hillary_Clinton,113574,0.715,Dallas_TX
Texas,TX,De Witt,48123,Democrat,Hillary_Clinton,293,0.703,De Witt_TX
Texas,TX,Deaf Smith,48117,Democrat,Hillary_Clinton,200,0.678,Deaf Smith_TX
Texas,TX,Denton,48121,Democrat,Hillary_Clinton,16470,0.508,Denton_TX
Texas,TX,Dickens,48125,Democrat,Hillary_Clinton,13,0.52,Dickens_TX
Texas,TX,Dimmit,48127,Democrat,Hillary_Clinton,1804,0.689,Dimmit_TX
Texas,TX,Donley,48129,Democrat,Bernie_Sanders,35,0.507,Donley_TX
Texas,TX,Eastland,48133,Democrat,Hillary_Clinton,171,0.557,Eastland_TX
Texas,TX,Ector,48135,Democrat,Hillary_Clinton,1852,0.649,Ector_TX
Texas,TX,El Paso,48141,Democrat,Hillary_Clinton,36067,0.66,El Paso_TX
Texas,TX,Ellis,48139,Democrat,Hillary_Clinton,3719,0.695,Ellis_TX
Texas,TX,Erath,48143,Democrat,Hillary_Clinton,427,0.525,Erath_TX
Texas,TX,Falls,48145,Democrat,Hillary_Clinton,551,0.814,Falls_TX
Texas,TX,Fisher,48151,Democrat,Hillary_Clinton,226,0.533,Fisher_TX
Texas,TX,Foard,48155,Democrat,Bernie_Sanders,112,0.481,Foard_TX
Texas,TX,Fort Bend,48157,Democrat,Hillary_Clinton,29248,0.746,Fort Bend_TX
Texas,TX,Freestone,48161,Democrat,Hillary_Clinton,380,0.768,Freestone_TX
Texas,TX,Frio,48163,Democrat,Hillary_Clinton,1864,0.677,Frio_TX
Texas,TX,Gaines,48165,Democrat,Hillary_Clinton,91,0.558,Gaines_TX
Texas,TX,Garza,48169,Democrat,Hillary_Clinton,35,0.565,Garza_TX
Texas,TX,Gillespie,48171,Democrat,Hillary_Clinton,813,0.719,Gillespie_TX
Texas,TX,Glasscock,48173,Democrat,Hillary_Clinton,4,0.5,Glasscock_TX
Texas,TX,Goliad,48175,Democrat,Hillary_Clinton,389,0.664,Goliad_TX
Texas,TX,Gonzales,48177,Democrat,Hillary_Clinton,368,0.723,Gonzales_TX
Texas,TX,Gray,48179,Democrat,Hillary_Clinton,111,0.539,Gray_TX
Texas,TX,Grayson,48181,Democrat,Hillary_Clinton,1940,0.528,Grayson_TX
Texas,TX,Gregg,48183,Democrat,Hillary_Clinton,3411,0.781,Gregg_TX
Texas,TX,Grimes,48185,Democrat,Hillary_Clinton,583,0.731,Grimes_TX
Texas,TX,Guadalupe,48187,Democrat,Hillary_Clinton,3787,0.64,Guadalupe_TX
Texas,TX,Hansford,48195,Democrat,Hillary_Clinton,21,0.583,Hansford_TX
Texas,TX,Harris,48201,Democrat,Hillary_Clinton,156729,0.705,Harris_TX
Texas,TX,Hartley,48205,Democrat,Hillary_Clinton,29,0.558,Hartley_TX
Texas,TX,Hays,48209,Democrat,Bernie_Sanders,7311,0.518,Hays_TX
Texas,TX,Hemphill,48211,Democrat,Hillary_Clinton,15,0.652,Hemphill_TX
Texas,TX,Hidalgo,48215,Democrat,Hillary_Clinton,40276,0.691,Hidalgo_TX
Texas,TX,Hill,48217,Democrat,Hillary_Clinton,718,0.691,Hill_TX
Texas,TX,Hockley,48219,Democrat,Hillary_Clinton,183,0.583,Hockley_TX
Texas,TX,Hood,48221,Democrat,Hillary_Clinton,928,0.626,Hood_TX
Texas,TX,Hopkins,48223,Democrat,Hillary_Clinton,628,0.668,Hopkins_TX
Texas,TX,Hudspeth,48229,Democrat,Hillary_Clinton,147,0.538,Hudspeth_TX
Texas,TX,Hunt,48231,Democrat,Hillary_Clinton,1328,0.605,Hunt_TX
Texas,TX,Hutchinson,48233,Democrat,Hillary_Clinton,153,0.565,Hutchinson_TX
Texas,TX,Irion,48235,Democrat,Hillary_Clinton,28,0.651,Irion_TX
Texas,TX,Jack,48237,Democrat,Hillary_Clinton,87,0.621,Jack_TX
Texas,TX,Jim Hogg,48247,Democrat,Hillary_Clinton,1421,0.75,Jim Hogg_TX
Texas,TX,Jim Wells,48249,Democrat,Hillary_Clinton,4688,0.716,Jim Wells_TX
Texas,TX,Karnes,48255,Democrat,Hillary_Clinton,719,0.528,Karnes_TX
Texas,TX,Kaufman,48257,Democrat,Hillary_Clinton,2229,0.697,Kaufman_TX
Texas,TX,Kenedy,48261,Democrat,Hillary_Clinton,63,0.594,Kenedy_TX
Texas,TX,Kerr,48265,Democrat,Hillary_Clinton,1016,0.584,Kerr_TX
Texas,TX,Kimble,48267,Democrat,Bernie_Sanders,34,0.523,Kimble_TX
Texas,TX,King,48269,Democrat,Hillary_Clinton,2,0.667,King_TX
Texas,TX,Kinney,48271,Democrat,Hillary_Clinton,211,0.608,Kinney_TX
Texas,TX,Kleberg,48273,Democrat,Hillary_Clinton,1738,0.707,Kleberg_TX
Texas,TX,La Salle,48283,Democrat,Hillary_Clinton,557,0.701,La Salle_TX
Texas,TX,Lamb,48279,Democrat,Hillary_Clinton,172,0.533,Lamb_TX
Texas,TX,Lampasas,48281,Democrat,Hillary_Clinton,324,0.6,Lampasas_TX
Texas,TX,Lipscomb,48295,Democrat,Hillary_Clinton,22,0.647,Lipscomb_TX
Texas,TX,Live Oak,48297,Democrat,Hillary_Clinton,203,0.677,Live Oak_TX
Texas,TX,Llano,48299,Democrat,Hillary_Clinton,512,0.645,Llano_TX
Texas,TX,Loving,48301,Democrat,Bernie_Sanders,5,0.417,Loving_TX
Texas,TX,Lubbock,48303,Democrat,Hillary_Clinton,5767,0.574,Lubbock_TX
Texas,TX,Lynn,48305,Democrat,Hillary_Clinton,14,0.583,Lynn_TX
Texas,TX,Matagorda,48321,Democrat,Hillary_Clinton,1088,0.742,Matagorda_TX
Texas,TX,Maverick,48323,Democrat,Hillary_Clinton,4342,0.695,Maverick_TX
Texas,TX,McCulloch,48307,Democrat,Hillary_Clinton,93,0.664,McCulloch_TX
Texas,TX,McLennan,48309,Democrat,Hillary_Clinton,5531,0.67,McLennan_TX
Texas,TX,McMullen,48311,Democrat,Hillary_Clinton,4,0.8,McMullen_TX
Texas,TX,Milam,48331,Democrat,Hillary_Clinton,577,0.678,Milam_TX
Texas,TX,Montague,48337,Democrat,Hillary_Clinton,153,0.543,Montague_TX
Texas,TX,Morris,48343,Democrat,Hillary_Clinton,461,0.733,Morris_TX
Texas,TX,Motley,48345,Democrat,Hillary_Clinton,13,0.684,Motley_TX
Texas,TX,Nacogdoches,48347,Democrat,Hillary_Clinton,1597,0.652,Nacogdoches_TX
Texas,TX,Navarro,48349,Democrat,Hillary_Clinton,955,0.725,Navarro_TX
Texas,TX,Nolan,48353,Democrat,Hillary_Clinton,270,0.655,Nolan_TX
Texas,TX,Nueces,48355,Democrat,Hillary_Clinton,15662,0.705,Nueces_TX
Texas,TX,Ochiltree,48357,Democrat,Hillary_Clinton,35,0.53,Ochiltree_TX
Texas,TX,Oldham,48359,Democrat,Hillary_Clinton,11,0.688,Oldham_TX
Texas,TX,Palo Pinto,48363,Democrat,Hillary_Clinton,361,0.595,Palo Pinto_TX
Texas,TX,Parker,48367,Democrat,Hillary_Clinton,1800,0.545,Parker_TX
Texas,TX,Parmer,48369,Democrat,Hillary_Clinton,82,0.726,Parmer_TX
Texas,TX,Pecos,48371,Democrat,Hillary_Clinton,816,0.554,Pecos_TX
Texas,TX,Potter,48375,Democrat,Hillary_Clinton,1490,0.566,Potter_TX
Texas,TX,Presidio,48377,Democrat,Hillary_Clinton,776,0.574,Presidio_TX
Texas,TX,Rains,48379,Democrat,Hillary_Clinton,173,0.643,Rains_TX
Texas,TX,Randall,48381,Democrat,Hillary_Clinton,1586,0.511,Randall_TX
Texas,TX,Reagan,48383,Democrat,Hillary_Clinton,12,0.632,Reagan_TX
Texas,TX,Real,48385,Democrat,Hillary_Clinton,28,0.538,Real_TX
Texas,TX,Reeves,48389,Democrat,Hillary_Clinton,1128,0.596,Reeves_TX
Texas,TX,Refugio,48391,Democrat,Hillary_Clinton,549,0.642,Refugio_TX
Texas,TX,Roberts,48393,Democrat,Hillary_Clinton,3,0.6,Roberts_TX
Texas,TX,Rockwall,48397,Democrat,Hillary_Clinton,1722,0.596,Rockwall_TX
Texas,TX,Runnels,48399,Democrat,Hillary_Clinton,80,0.576,Runnels_TX
Texas,TX,Rusk,48401,Democrat,Hillary_Clinton,1114,0.781,Rusk_TX
Texas,TX,San Augustine,48405,Democrat,Hillary_Clinton,366,0.83,San Augustine_TX
Texas,TX,San Jacinto,48407,Democrat,Hillary_Clinton,561,0.72,San Jacinto_TX
Texas,TX,San Patricio,48409,Democrat,Hillary_Clinton,2633,0.732,San Patricio_TX
Texas,TX,San Saba,48411,Democrat,Hillary_Clinton,58,0.674,San Saba_TX
Texas,TX,Schleicher,48413,Democrat,Hillary_Clinton,58,0.644,Schleicher_TX
Texas,TX,Scurry,48415,Democrat,Hillary_Clinton,154,0.616,Scurry_TX
Texas,TX,Shackelford,48417,Democrat,Hillary_Clinton,15,0.5,Shackelford_TX
Texas,TX,Smith,48423,Democrat,Hillary_Clinton,5752,0.736,Smith_TX
Texas,TX,Somervell,48425,Democrat,Hillary_Clinton,66,0.508,Somervell_TX
Texas,TX,Starr,48427,Democrat,Hillary_Clinton,6918,0.778,Starr_TX
Texas,TX,Sterling,48431,Democrat,Hillary_Clinton,5,0.5,Sterling_TX
Texas,TX,Stonewall,48433,Democrat,Hillary_Clinton,59,0.578,Stonewall_TX
Texas,TX,Sutton,48435,Democrat,Hillary_Clinton,27,0.692,Sutton_TX
Texas,TX,Swisher,48437,Democrat,Hillary_Clinton,141,0.605,Swisher_TX
Texas,TX,Tarrant,48439,Democrat,Hillary_Clinton,67590,0.651,Tarrant_TX
Texas,TX,Taylor,48441,Democrat,Hillary_Clinton,1789,0.546,Taylor_TX
Texas,TX,Terry,48445,Democrat,Hillary_Clinton,141,0.59,Terry_TX
Texas,TX,Throckmorton,48447,Democrat,Hillary_Clinton,26,0.619,Throckmorton_TX
Texas,TX,Titus,48449,Democrat,Hillary_Clinton,475,0.701,Titus_TX
Texas,TX,Tom Green,48451,Democrat,Hillary_Clinton,1650,0.559,Tom Green_TX
Texas,TX,Travis,48453,Democrat,Bernie_Sanders,73889,0.514,Travis_TX
Texas,TX,Trinity,48455,Democrat,Hillary_Clinton,333,0.718,Trinity_TX
Texas,TX,Tyler,48457,Democrat,Hillary_Clinton,453,0.743,Tyler_TX
Texas,TX,Upshur,48459,Democrat,Hillary_Clinton,725,0.717,Upshur_TX
Texas,TX,Upton,48461,Democrat,Hillary_Clinton,91,0.558,Upton_TX
Texas,TX,Uvalde,48463,Democrat,Hillary_Clinton,1740,0.633,Uvalde_TX
Texas,TX,Val Verde,48465,Democrat,Hillary_Clinton,1777,0.657,Val Verde_TX
Texas,TX,Van Zandt,48467,Democrat,Hillary_Clinton,722,0.641,Van Zandt_TX
Texas,TX,Victoria,48469,Democrat,Hillary_Clinton,2205,0.645,Victoria_TX
Texas,TX,Waller,48473,Democrat,Hillary_Clinton,1221,0.675,Waller_TX
Texas,TX,Ward,48475,Democrat,Hillary_Clinton,306,0.622,Ward_TX
Texas,TX,Webb,48479,Democrat,Hillary_Clinton,18559,0.719,Webb_TX
Texas,TX,Wharton,48481,Democrat,Hillary_Clinton,960,0.786,Wharton_TX
Texas,TX,Wichita,48485,Democrat,Hillary_Clinton,1958,0.552,Wichita_TX
Texas,TX,Wilbarger,48487,Democrat,Hillary_Clinton,136,0.615,Wilbarger_TX
Texas,TX,Willacy,48489,Democrat,Hillary_Clinton,2072,0.701,Willacy_TX
Texas,TX,Williamson,48491,Democrat,Hillary_Clinton,16374,0.527,Williamson_TX
Texas,TX,Winkler,48495,Democrat,Hillary_Clinton,30,0.698,Winkler_TX
Texas,TX,Wise,48497,Democrat,Hillary_Clinton,750,0.562,Wise_TX
Texas,TX,Yoakum,48501,Democrat,Bernie_Sanders,10,0.476,Yoakum_TX
Texas,TX,Young,48503,Democrat,Hillary_Clinton,198,0.586,Young_TX
Texas,TX,Zapata,48505,Democrat,Hillary_Clinton,1969,0.678,Zapata_TX
Texas,TX,Zavala,48507,Democrat,Hillary_Clinton,1557,0.755,Zavala_TX
Utah,UT,Box Elder,49003,Democrat,Bernie_Sanders,281,0.755,Box Elder_UT
Utah,UT,Cache,49005,Democrat,Bernie_Sanders,2906,0.815,Cache_UT
Utah,UT,Carbon,49007,Democrat,Bernie_Sanders,235,0.615,Carbon_UT
Utah,UT,Daggett,49009,Democrat,Bernie_Sanders,13,0.867,Daggett_UT
Utah,UT,Davis,49011,Democrat,Bernie_Sanders,3563,0.824,Davis_UT
Utah,UT,Duchesne,49013,Democrat,Bernie_Sanders,87,0.69,Duchesne_UT
Utah,UT,Emery,49015,Democrat,Bernie_Sanders,66,0.653,Emery_UT
Utah,UT,Grand,49019,Democrat,Bernie_Sanders,636,0.796,Grand_UT
Utah,UT,Iron,49021,Democrat,Bernie_Sanders,639,0.815,Iron_UT
Utah,UT,Juab,49023,Democrat,Bernie_Sanders,55,0.775,Juab_UT
Utah,UT,Millard,49027,Democrat,Bernie_Sanders,11,0.44,Millard_UT
Utah,UT,Piute,49031,Democrat,Hillary_Clinton,0,0,Piute_UT
Utah,UT,Rich,49033,Democrat,Hillary_Clinton,0,0,Rich_UT
Utah,UT,Salt Lake,49035,Democrat,Bernie_Sanders,35610,0.788,Salt Lake_UT
Utah,UT,San Juan,49037,Democrat,Bernie_Sanders,81,0.648,San Juan_UT
Utah,UT,Sanpete,49039,Democrat,Bernie_Sanders,264,0.849,Sanpete_UT
Utah,UT,Tooele,49045,Democrat,Bernie_Sanders,986,0.8,Tooele_UT
Utah,UT,Uintah,49047,Democrat,Bernie_Sanders,135,0.763,Uintah_UT
Utah,UT,Utah,49049,Democrat,Bernie_Sanders,6071,0.853,Utah_UT
Utah,UT,Wasatch,49051,Democrat,Bernie_Sanders,557,0.764,Wasatch_UT
Utah,UT,Weber,49057,Democrat,Bernie_Sanders,5465,0.828,Weber_UT
Vermont,VT,Addison,50001,Democrat,Bernie_Sanders,251,0.863,Addison_VT
Vermont,VT,Bennington,50003,Democrat,Bernie_Sanders,2121,0.838,Bennington_VT
Vermont,VT,Chittenden,50007,Democrat,Bernie_Sanders,254,0.904,Chittenden_VT
Vermont,VT,Essex,50009,Democrat,Bernie_Sanders,3622,0.866,Essex_VT
Vermont,VT,Grand Isle,50013,Democrat,Bernie_Sanders,426,0.857,Grand Isle_VT
Vermont,VT,Rutland,50021,Democrat,Bernie_Sanders,2318,0.841,Rutland_VT
Vermont,VT,Windham,50025,Democrat,Bernie_Sanders,110,0.88,Windham_VT
Vermont,VT,Windsor,50027,Democrat,Bernie_Sanders,709,0.865,Windsor_VT
Virginia,VA,Albemarle,51003,Democrat,Hillary_Clinton,8284,0.545,Albemarle_VA
Virginia,VA,Amelia,51007,Democrat,Hillary_Clinton,671,0.788,Amelia_VA
Virginia,VA,Amherst,51009,Democrat,Hillary_Clinton,1044,0.652,Amherst_VA
Virginia,VA,Appomattox,51011,Democrat,Hillary_Clinton,448,0.67,Appomattox_VA
Virginia,VA,Arlington,51013,Democrat,Hillary_Clinton,25561,0.669,Arlington_VA
Virginia,VA,Augusta,51015,Democrat,Bernie_Sanders,1754,0.514,Augusta_VA
Virginia,VA,Bath,51017,Democrat,Hillary_Clinton,148,0.63,Bath_VA
Virginia,VA,Bedford,51019,Democrat,Hillary_Clinton,1876,0.565,Bedford_VA
Virginia,VA,Bland,51021,Democrat,Hillary_Clinton,125,0.517,Bland_VA
Virginia,VA,Botetourt,51023,Democrat,Hillary_Clinton,888,0.557,Botetourt_VA
Virginia,VA,Buckingham,51029,Democrat,Hillary_Clinton,806,0.75,Buckingham_VA
Virginia,VA,Campbell,51031,Democrat,Hillary_Clinton,1296,0.657,Campbell_VA
Virginia,VA,Caroline,51033,Democrat,Hillary_Clinton,1902,0.743,Caroline_VA
Virginia,VA,Charles City,51036,Democrat,Hillary_Clinton,863,0.856,Charles City_VA
Virginia,VA,Chesterfield,51041,Democrat,Hillary_Clinton,22674,0.661,Chesterfield_VA
Virginia,VA,Culpeper,51047,Democrat,Hillary_Clinton,1421,0.547,Culpeper_VA
Virginia,VA,Dickenson,51051,Democrat,Hillary_Clinton,346,0.6,Dickenson_VA
Virginia,VA,Dinwiddie,51053,Democrat,Hillary_Clinton,1935,0.833,Dinwiddie_VA
Virginia,VA,Fairfax,51059,Democrat,Hillary_Clinton,86898,0.63,Fairfax_VA
Virginia,VA,Fauquier,51061,Democrat,Hillary_Clinton,2860,0.545,Fauquier_VA
Virginia,VA,Fluvanna,51065,Democrat,Hillary_Clinton,1355,0.576,Fluvanna_VA
Virginia,VA,Frederick,51069,Democrat,Hillary_Clinton,2136,0.505,Frederick_VA
Virginia,VA,Gloucester,51073,Democrat,Hillary_Clinton,1448,0.591,Gloucester_VA
Virginia,VA,Goochland,51075,Democrat,Hillary_Clinton,1572,0.716,Goochland_VA
Virginia,VA,Greensville,51081,Democrat,Hillary_Clinton,832,0.877,Greensville_VA
Virginia,VA,Hampton,51650,Democrat,Hillary_Clinton,13529,0.779,Hampton_VA
Virginia,VA,Hanover,51085,Democrat,Hillary_Clinton,4915,0.599,Hanover_VA
Virginia,VA,Henrico,51087,Democrat,Hillary_Clinton,28121,0.698,Henrico_VA
Virginia,VA,Isle of Wight,51093,Democrat,Hillary_Clinton,2446,0.739,Isle of Wight_VA
Virginia,VA,James City,51095,Democrat,Hillary_Clinton,5210,0.651,James City_VA
Virginia,VA,King George,51099,Democrat,Hillary_Clinton,916,0.594,King George_VA
Virginia,VA,King William,51101,Democrat,Hillary_Clinton,841,0.719,King William_VA
Virginia,VA,King and Queen,51097,Democrat,Hillary_Clinton,477,0.787,King and Queen_VA
Virginia,VA,Loudoun,51107,Democrat,Hillary_Clinton,21171,0.586,Loudoun_VA
Virginia,VA,Louisa,51109,Democrat,Hillary_Clinton,1630,0.655,Louisa_VA
Virginia,VA,Lunenburg,51111,Democrat,Hillary_Clinton,738,0.836,Lunenburg_VA
Virginia,VA,Mathews,51115,Democrat,Hillary_Clinton,435,0.633,Mathews_VA
Virginia,VA,Middlesex,51119,Democrat,Hillary_Clinton,559,0.653,Middlesex_VA
Virginia,VA,Nelson,51125,Democrat,Hillary_Clinton,991,0.562,Nelson_VA
Virginia,VA,New Kent,51127,Democrat,Hillary_Clinton,951,0.678,New Kent_VA
Virginia,VA,Newport News,51700,Democrat,Hillary_Clinton,12495,0.73,Newport News_VA
Virginia,VA,Norfolk,51710,Democrat,Hillary_Clinton,15747,0.692,Norfolk_VA
Virginia,VA,Northumberland,51133,Democrat,Hillary_Clinton,818,0.75,Northumberland_VA
Virginia,VA,Nottoway,51135,Democrat,Hillary_Clinton,829,0.781,Nottoway_VA
Virginia,VA,Page,51139,Democrat,Hillary_Clinton,411,0.536,Page_VA
Virginia,VA,Patrick,51141,Democrat,Bernie_Sanders,372,0.503,Patrick_VA
Virginia,VA,Pittsylvania,51143,Democrat,Hillary_Clinton,2369,0.752,Pittsylvania_VA
Virginia,VA,Powhatan,51145,Democrat,Hillary_Clinton,1079,0.644,Powhatan_VA
Virginia,VA,Prince Edward,51147,Democrat,Hillary_Clinton,1366,0.758,Prince Edward_VA
Virginia,VA,Prince George,51149,Democrat,Hillary_Clinton,1992,0.777,Prince George_VA
Virginia,VA,Prince William,51153,Democrat,Hillary_Clinton,26439,0.638,Prince William_VA
Virginia,VA,Rappahannock,51157,Democrat,Hillary_Clinton,416,0.501,Rappahannock_VA
Virginia,VA,Roanoke,51161,Democrat,Hillary_Clinton,3323,0.543,Roanoke_VA
Virginia,VA,Rockbridge,51163,Democrat,Hillary_Clinton,902,0.571,Rockbridge_VA
Virginia,VA,Shenandoah,51171,Democrat,Hillary_Clinton,958,0.505,Shenandoah_VA
Virginia,VA,Smyth,51173,Democrat,Hillary_Clinton,526,0.586,Smyth_VA
Virginia,VA,Southampton,51175,Democrat,Hillary_Clinton,1199,0.838,Southampton_VA
Virginia,VA,Spotsylvania,51177,Democrat,Hillary_Clinton,5399,0.604,Spotsylvania_VA
Virginia,VA,Stafford,51179,Democrat,Hillary_Clinton,6437,0.603,Stafford_VA
Virginia,VA,Suffolk,51800,Democrat,Hillary_Clinton,7533,0.795,Suffolk_VA
